order_id,customer_id,product_id,product_category,quantity,unit_price,discount_pct,customer_age,customer_income,num_dependents,is_returned,order_date
731,118,2,Food,10,87.3,0.07,59,70655.0,1,0,2023-06-12
732,164,27,Clothing,17,192.97,0.29,44,95671.0,0,0,2023-06-14
733,147,21,Food,10,310.51,0.29,44,34328.0,4,0,2023-08-20
734,20,38,Books,7,485.06,0.03,22,85293.0,2,1,2023-11-24
735,185,15,Toys,16,365.18,0.0,24,66919.0,0,0,2023-08-26
736,146,21,Electronics,1,461.69,0.05,57,60272.0,1,0,2023-04-30
737,47,10,Food,17,382.29,0.3,45,25674.0,1,0,2023-12-17
738,49,23,Clothing,9,297.9,0.05,59,26238.0,4,0,2023-04-17
739,14,39,Food,6,100.05,0.15,57,32358.0,2,0,2023-09-07
740,143,5,Toys,19,335.01,0.25,57,41640.0,2,1,2023-12-02
741,159,1,Electronics,13,313.57,0.01,23,120617.0,0,0,2023-10-11
742,1,13,Food,3,303.22,0.18,26,35203.0,1,0,2023-07-17
743,117,21,Toys,7,247.44,0.08,49,72087.0,1,0,2023-08-08
744,54,26,Clothing,9,266.69,0.26,49,38856.0,4,0,2023-05-31
745,118,50,Books,5,170.55,0.09,38,62091.0,4,0,2023-10-13
746,3,45,Clothing,10,262.06,0.21,58,47501.0,2,0,2023-09-22
747,144,21,Electronics,17,102.79,0.2,54,53558.0,1,0,2023-08-08
748,185,18,Clothing,12,403.56,0.07,59,58971.0,0,0,2023-08-04
749,12,37,Clothing,16,96.96,0.01,52,43272.0,3,0,2023-11-11
750,74,45,Clothing,3,47.06,0.12,52,59115.0,0,0,2023-06-05
751,16,32,Clothing,9,220.94,0.09,33,90849.0,4,0,2023-08-04
752,200,36,Electronics,15,330.86,0.24,57,33622.0,0,0,2023-12-01
753,102,17,Toys,5,221.67,0.24,29,88693.0,1,0,2023-12-25
754,152,35,Food,13,141.99,0.14,47,42933.0,2,0,2023-04-24
755,156,49,Books,14,281.29,0.18,33,40721.0,3,0,2023-06-10
756,117,11,Food,15,176.77,0.18,55,69549.0,2,0,2023-10-30
757,8,21,Food,16,466.77,0.25,57,41333.0,3,0,2023-04-08
758,122,26,Books,13,461.71,0.13,35,57503.0,3,0,2023-06-06
759,92,4,Electronics,17,253.67,0.08,40,54878.0,1,0,2023-06-11
760,164,34,Books,8,167.3,0.08,47,17296.0,1,0,2023-02-11
761,90,48,Electronics,2,369.88,0.16,52,60403.0,4,0,2023-06-29
762,136,18,Food,5,23.17,0.13,25,23848.0,4,0,2023-10-30
763,186,40,Electronics,6,240.01,0.13,60,24774.0,3,0,2023-11-26
764,60,35,Toys,12,171.48,0.03,34,58879.0,4,0,2023-02-20
765,178,41,Books,18,460.67,0.22,63,64106.0,1,0,2023-09-09
766,28,29,Toys,1,10.94,0.06,22,89548.0,4,0,2023-12-16
767,101,29,Food,17,278.64,0.06,62,28433.0,3,1,2023-04-30
768,41,38,Books,11,371.63,0.12,66,33839.0,2,0,2023-03-16
769,192,42,Food,10,245.08,0.07,54,61832.0,0,0,2023-06-11
770,155,21,Toys,19,47.27,0.18,33,90413.0,4,1,2023-05-29
771,191,42,Food,14,486.37,0.11,21,53965.0,1,0,2023-05-03
772,145,13,Books,10,261.42,0.13,48,31603.0,2,0,2023-05-21
773,161,49,Books,15,309.02,0.16,23,104111.0,1,1,2023-07-01
774,157,41,Food,19,122.12,0.06,45,42994.0,4,0,2023-10-04
775,141,17,Books,4,244.33,0.05,31,43669.0,3,0,2023-09-14
776,46,9,Books,2,217.43,0.26,21,23911.0,0,0,2023-11-21
777,35,41,Food,9,42.07,0.13,36,70407.0,0,0,2023-09-02
778,134,1,Toys,10,57.55,0.12,54,75079.0,2,0,2023-03-27
779,82,2,Books,11,419.55,0.01,29,34444.0,0,0,2023-03-12
780,115,48,Books,14,123.71,0.15,67,117666.0,3,0,2023-09-26
781,197,29,Books,7,101.5,0.17,41,36550.0,1,0,2023-06-29
782,47,33,Books,15,254.93,0.17,60,67012.0,3,0,2023-10-06
783,153,10,Food,19,385.53,0.21,62,54821.0,2,1,2023-05-29
784,194,50,Toys,15,35.66,0.05,40,17805.0,2,0,2023-01-06
785,10,40,Toys,8,290.52,0.08,34,64341.0,0,0,2023-05-28
786,56,21,Electronics,11,64.01,0.24,54,61517.0,3,0,2023-11-28
787,30,28,Books,9,23.05,0.28,67,20268.0,1,0,2023-06-17
788,109,11,Books,15,31.11,0.04,40,105100.0,3,0,2023-01-09
789,5,34,Electronics,1,417.91,0.15,40,61642.0,1,0,2023-06-27
790,119,8,Toys,1,63.4,0.06,40,91099.0,1,1,2023-10-11
791,33,22,Clothing,19,27.35,0.02,63,20784.0,3,0,2023-04-26
792,118,8,Clothing,3,221.76,0.1,51,39926.0,4,0,2023-04-06
793,65,49,Toys,10,422.78,0.04,24,88460.0,3,0,2023-11-27
794,146,15,Books,8,134.89,0.21,58,22378.0,1,0,2023-12-10
795,177,17,Clothing,15,213.75,0.16,28,40516.0,2,0,2023-02-25
796,11,23,Food,10,24.76,0.04,37,60069.0,2,0,2023-07-26
797,85,24,Food,1,227.29,0.0,40,19010.0,0,1,2023-04-15
798,26,45,Electronics,18,290.92,0.24,27,25319.0,2,0,2023-02-04
799,63,19,Toys,2,287.6,0.05,63,97835.0,4,0,2023-07-28
800,86,5,Toys,19,169.55,0.18,53,50509.0,1,1,2023-10-08
801,59,32,Clothing,13,161.19,0.1,29,88287.0,3,0,2023-12-21
802,27,44,Books,1,57.78,0.18,60,53694.0,3,0,2023-05-27
803,177,1,Toys,2,186.57,0.09,43,167368.0,4,1,2023-10-14
804,161,23,Clothing,16,54.25,0.03,59,61045.0,2,0,2023-03-22
805,98,37,Clothing,15,384.46,0.07,43,92493.0,1,0,2023-02-19
806,105,8,Toys,13,483.31,0.06,51,43345.0,2,0,2023-03-28
807,99,13,Clothing,16,485.19,0.13,52,54468.0,0,0,2023-07-10
808,129,8,Electronics,17,433.21,0.2,57,67571.0,2,0,2023-10-30
809,149,23,Electronics,7,302.39,0.08,63,73416.0,0,0,2023-01-01
810,55,43,Toys,17,351.93,0.0,68,48074.0,3,0,2023-05-18
811,6,1,Books,7,146.18,0.16,53,49088.0,1,0,2023-05-16
812,197,45,Electronics,13,317.23,0.18,30,63004.0,0,0,2023-12-28
813,95,24,Electronics,5,230.55,0.29,50,62984.0,2,0,2023-06-03
814,133,35,Toys,17,243.6,0.18,37,29362.0,2,0,2023-06-11
815,102,24,Food,3,380.1,0.14,42,54857.0,3,0,2023-01-19
816,3,17,Clothing,7,144.55,0.17,41,57549.0,4,0,2023-11-24
817,181,5,Electronics,17,162.43,0.28,62,30087.0,4,0,2023-08-31
818,23,20,Food,7,462.7,0.25,37,77108.0,2,0,2023-05-09
819,53,21,Books,1,32.83,0.1,59,60257.0,4,0,2023-06-25
820,165,40,Food,17,245.39,0.07,66,157208.0,1,0,2023-10-07
821,83,31,Toys,17,456.84,0.08,60,48387.0,4,0,2023-03-25
822,145,46,Books,11,307.13,0.15,66,86513.0,1,0,2023-08-10
823,85,36,Books,3,275.47,0.22,58,64187.0,2,0,2023-11-21
824,78,11,Food,15,128.62,0.15,39,128120.0,2,0,2023-05-25
825,110,15,Toys,11,174.92,0.02,32,30182.0,2,0,2023-04-16
826,1,19,Electronics,16,426.76,0.22,64,38267.0,3,0,2023-11-21
827,51,7,Food,9,281.81,0.24,20,30704.0,4,0,2023-01-11
828,173,28,Electronics,1,259.8,0.09,23,47148.0,0,1,2023-06-15
829,4,43,Food,16,54.29,0.2,43,27935.0,0,0,2023-07-15
830,190,5,Electronics,9,12.93,0.13,55,22856.0,2,0,2023-08-19
831,193,5,Food,19,482.02,0.27,55,16870.0,4,0,2023-05-27
832,113,30,Books,12,191.61,0.25,64,16338.0,1,0,2023-12-25
833,32,32,Clothing,19,303.59,0.16,21,68063.0,0,0,2023-08-26
834,34,8,Books,9,44.46,0.21,47,39038.0,2,0,2023-01-13
835,92,10,Electronics,7,343.14,0.27,45,26453.0,0,0,2023-08-07
836,95,38,Toys,14,466.62,0.15,42,35258.0,0,0,2023-09-14
837,72,47,Books,19,289.95,0.09,34,37649.0,0,0,2023-01-02
838,39,32,Clothing,19,67.43,0.23,55,30264.0,2,0,2023-07-29
839,154,48,Electronics,2,292.95,0.07,46,109401.0,2,0,2023-12-31
840,162,28,Books,9,384.34,0.12,25,99550.0,3,0,2023-08-13
841,182,17,Food,13,206.18,0.26,54,108472.0,3,0,2023-07-13
842,118,31,Toys,15,440.52,0.22,58,53616.0,3,0,2023-07-15
843,3,8,Electronics,3,326.1,0.12,57,56400.0,0,1,2023-09-17
844,123,40,Books,11,450.13,0.06,54,35373.0,4,0,2023-02-26
845,50,25,Electronics,14,313.64,0.11,55,32095.0,2,1,2023-04-23
846,12,9,Food,8,69.99,0.09,29,49556.0,3,0,2023-08-01
847,193,2,Clothing,18,158.3,0.05,49,67926.0,4,0,2023-10-06
848,54,15,Books,19,104.89,0.22,60,89133.0,3,0,2023-09-01
849,133,50,Electronics,16,454.87,0.08,57,37310.0,3,0,2023-04-27
850,57,3,Electronics,2,381.4,0.14,48,26203.0,4,0,2023-03-28
851,145,49,Electronics,8,339.82,0.12,62,70756.0,3,0,2023-09-20
852,112,36,Clothing,6,153.98,0.29,58,19750.0,0,0,2023-10-27
853,47,4,Electronics,12,96.1,0.12,69,48069.0,0,0,2023-04-23
854,151,14,Toys,15,379.44,0.02,23,51259.0,0,0,2023-06-13
855,85,41,Toys,8,239.71,0.03,24,40563.0,1,0,2023-01-04
856,142,41,Electronics,4,116.77,0.18,23,22638.0,3,0,2023-04-28
857,66,25,Toys,15,310.23,0.18,55,40831.0,1,0,2023-01-23
858,75,50,Books,17,24.97,0.13,64,111443.0,2,0,2023-08-21
859,179,10,Toys,13,166.45,0.13,35,65898.0,4,0,2023-03-31
860,103,21,Electronics,18,236.94,0.02,44,87628.0,2,0,2023-09-12
861,166,36,Food,2,78.24,0.15,33,26673.0,1,0,2023-04-02
862,192,12,Books,13,492.4,0.15,30,55707.0,0,0,2023-06-04
863,38,27,Clothing,13,108.5,0.04,48,51235.0,3,0,2023-11-03
864,50,40,Electronics,15,69.52,0.03,53,51733.0,3,0,2023-04-25
865,98,2,Clothing,10,105.75,0.04,41,64726.0,0,0,2023-07-26
866,82,13,Food,3,385.69,0.03,33,52768.0,3,0,2023-03-22
867,30,32,Clothing,19,215.63,0.18,43,27045.0,4,0,2023-04-13
868,79,31,Electronics,3,284.88,0.06,58,66611.0,4,0,2023-03-21
869,91,16,Electronics,14,15.4,0.08,45,74641.0,4,1,2023-04-13
870,179,32,Food,8,22.04,0.05,62,94820.0,2,0,2023-08-28
871,191,32,Electronics,4,225.68,0.29,55,96938.0,0,0,2023-09-22
872,52,34,Food,11,409.24,0.26,58,62207.0,4,0,2023-02-02
873,166,11,Food,11,443.19,0.07,35,27683.0,1,0,2023-02-04
874,79,10,Electronics,11,47.92,0.1,57,22818.0,4,0,2023-09-06
875,30,15,Toys,2,271.49,0.06,51,43759.0,2,0,2023-02-19
876,106,17,Food,17,457.05,0.15,25,77632.0,1,1,2023-10-07
877,51,40,Electronics,9,197.05,0.01,53,75171.0,0,0,2023-08-30
878,81,18,Toys,2,415.64,0.2,27,56218.0,0,0,2023-06-01
879,133,9,Food,15,71.18,0.16,49,48133.0,4,1,2023-05-27
880,29,25,Toys,16,468.02,0.27,46,126991.0,1,0,2023-02-08
881,132,40,Books,4,376.95,0.05,26,65318.0,1,1,2023-07-08
882,138,14,Books,8,470.96,0.24,46,46928.0,4,0,2023-01-25
883,184,25,Toys,9,339.93,0.24,44,35500.0,4,0,2023-09-01
884,145,50,Food,5,184.88,0.04,65,29605.0,3,0,2023-08-11
885,74,22,Electronics,16,469.4,0.12,60,28183.0,3,0,2023-08-18
886,17,30,Clothing,13,141.41,0.05,34,29607.0,4,0,2023-06-02
887,84,20,Electronics,7,169.43,0.08,44,56414.0,2,0,2023-10-15
888,69,21,Clothing,17,351.9,0.08,41,48580.0,3,0,2023-04-18
889,34,44,Clothing,3,383.83,0.17,37,41649.0,4,0,2023-02-02
890,6,32,Food,5,465.05,0.12,31,70844.0,1,1,2023-12-29
891,53,46,Toys,19,106.38,0.28,42,121126.0,3,0,2023-04-21
892,194,49,Electronics,12,400.01,0.04,64,32478.0,2,0,2023-05-01
893,126,21,Toys,7,370.58,0.29,58,34991.0,0,0,2023-01-16
894,43,35,Books,9,36.58,0.07,44,16179.0,1,0,2023-08-15
895,115,32,Food,6,196.68,0.23,29,48380.0,2,1,2023-01-11
896,111,30,Food,17,144.97,0.1,49,45990.0,2,0,2023-07-22
897,151,39,Books,16,155.72,0.04,29,76603.0,2,0,2023-07-21
898,183,49,Electronics,3,491.56,0.26,53,46939.0,1,0,2023-04-08
899,80,12,Books,4,323.17,0.09,65,36532.0,2,0,2023-04-26
900,95,41,Electronics,10,360.25,0.2,32,53979.0,0,0,2023-10-08
901,118,47,Clothing,5,488.43,0.17,48,64766.0,3,0,2023-12-15
902,144,18,Food,10,191.71,0.14,57,21832.0,1,0,2023-08-20
903,8,21,Electronics,12,401.91,0.15,60,81101.0,2,0,2023-04-21
904,132,13,Toys,10,220.09,0.22,64,94198.0,4,0,2023-12-18
905,104,21,Toys,13,435.42,0.03,28,64455.0,3,0,2023-01-12
906,132,8,Food,11,94.43,0.2,32,30722.0,1,0,2023-01-21
907,184,46,Books,16,474.1,0.27,56,41647.0,4,0,2023-05-07
908,25,40,Books,8,113.29,0.02,33,88560.0,4,0,2023-10-12
909,195,46,Electronics,8,166.48,0.04,56,30058.0,2,0,2023-05-01
910,96,7,Books,8,379.32,0.21,28,67126.0,1,0,2023-05-04
911,195,23,Food,13,199.91,0.13,27,47792.0,2,0,2023-02-02
912,155,44,Electronics,2,306.06,0.12,58,53109.0,0,0,2023-06-19
913,93,32,Clothing,12,225.06,0.04,59,32277.0,4,0,2023-03-18
914,160,11,Books,10,372.47,0.15,22,57834.0,0,0,2023-10-24
915,178,22,Books,12,118.02,0.04,66,55800.0,2,0,2023-11-26
916,61,22,Electronics,11,33.94,0.14,59,23048.0,3,0,2023-03-04
917,122,43,Toys,15,153.47,0.23,52,48912.0,4,0,2023-09-27
918,51,25,Books,16,239.78,0.08,51,66633.0,3,0,2023-08-04
919,147,22,Food,17,88.17,0.14,26,40431.0,1,0,2023-07-09
920,21,28,Books,2,180.62,0.3,38,14417.0,4,0,2023-03-16
921,5,29,Clothing,18,202.99,0.21,53,46286.0,0,0,2023-06-23
922,92,13,Books,12,33.41,0.25,33,102052.0,3,0,2023-03-08
923,170,18,Toys,19,293.74,0.12,69,41265.0,1,1,2023-04-03
924,61,2,Books,18,442.75,0.23,66,100140.0,4,0,2023-02-22
925,22,29,Electronics,17,80.11,0.01,65,32657.0,1,0,2023-04-04
926,149,21,Books,6,300.91,0.04,38,27433.0,0,0,2023-04-23
927,70,15,Toys,15,334.05,0.06,45,48896.0,4,0,2023-08-17
928,1,27,Electronics,3,212.57,0.12,36,32491.0,1,0,2023-09-07
929,133,50,Food,6,352.04,0.25,47,57811.0,2,0,2023-07-28
930,12,31,Electronics,3,208.31,0.1,38,40689.0,4,0,2023-07-01
931,90,15,Clothing,1,254.8,0.2,46,102432.0,4,1,2023-09-24
932,46,23,Electronics,13,8.64,0.21,67,39307.0,4,0,2023-10-08
933,34,24,Food,14,347.4,0.18,38,51270.0,4,0,2023-06-04
934,177,44,Books,13,332.36,0.11,52,66050.0,2,0,2023-03-24
935,78,13,Electronics,4,24.01,0.17,26,79075.0,0,0,2023-07-05
936,45,22,Electronics,7,187.28,0.1,48,102726.0,2,0,2023-12-15
937,155,43,Electronics,10,489.62,0.03,62,43589.0,2,1,2023-05-19
938,73,37,Electronics,7,213.26,0.3,24,40149.0,1,0,2023-02-24
939,26,33,Food,15,253.46,0.04,49,18827.0,3,0,2023-01-19
940,47,3,Toys,15,455.42,0.02,68,136061.0,3,0,2023-12-14
941,121,19,Toys,4,360.04,0.26,62,58717.0,1,0,2023-12-12
942,56,23,Electronics,6,293.12,0.09,27,71389.0,2,0,2023-09-24
943,94,29,Food,5,399.91,0.2,61,64723.0,1,0,2023-05-22
944,107,30,Food,12,432.86,0.1,31,50250.0,4,0,2023-11-12
945,63,39,Electronics,1,231.16,0.12,61,58406.0,1,1,2023-06-13
946,48,44,Clothing,8,240.18,0.08,32,37055.0,1,0,2023-09-09
947,61,47,Electronics,1,196.1,0.1,45,42148.0,4,0,2023-08-20
948,81,25,Clothing,5,483.52,0.12,37,30482.0,3,0,2023-10-24
949,26,37,Electronics,6,350.1,0.22,61,106790.0,4,0,2023-12-29
950,36,47,Clothing,3,46.2,0.15,68,64909.0,0,0,2023-03-01
951,1,8,Clothing,15,432.17,0.28,39,131674.0,1,0,2023-01-22
952,8,42,Electronics,5,242.88,0.01,35,154537.0,1,0,2023-05-06
953,113,16,Clothing,14,39.03,0.15,56,24292.0,3,0,2023-04-13
954,99,8,Books,18,277.11,0.18,22,80227.0,2,0,2023-08-09
955,180,1,Toys,16,211.5,0.28,46,24860.0,4,0,2023-04-20
956,47,44,Food,6,439.49,0.01,34,53568.0,2,0,2023-02-27
957,127,5,Clothing,14,105.98,0.17,53,57375.0,0,0,2023-03-06
958,56,3,Clothing,8,414.1,0.26,64,25756.0,4,0,2023-02-27
959,14,1,Food,7,281.06,0.07,41,33902.0,0,0,2023-06-07
960,28,4,Clothing,8,32.03,0.26,59,58699.0,0,0,2023-03-17
961,78,40,Food,13,486.06,0.01,42,53538.0,0,0,2023-01-19
962,130,35,Electronics,6,258.74,0.22,68,29461.0,4,0,2023-07-09
963,109,32,Books,18,148.98,0.28,23,34578.0,4,0,2023-09-07
964,154,42,Books,2,237.36,0.2,60,23255.0,3,0,2023-12-26
965,14,34,Toys,8,429.64,0.13,42,26864.0,1,0,2023-12-29
966,187,43,Clothing,11,155.93,0.01,66,40712.0,2,0,2023-03-20
967,56,25,Toys,1,100.37,0.28,28,80316.0,2,0,2023-03-25
968,115,10,Electronics,6,68.89,0.14,43,85572.0,0,0,2023-06-21
969,7,21,Books,16,152.44,0.01,40,122604.0,4,0,2023-07-31
970,3,46,Electronics,12,391.12,0.21,60,60605.0,4,1,2023-05-29
971,111,39,Electronics,11,238.46,0.14,65,53860.0,0,0,2023-01-10
972,151,27,Clothing,10,117.6,0.04,35,62791.0,1,0,2023-01-30
973,107,27,Electronics,3,87.26,0.06,44,62491.0,2,0,2023-10-07
974,18,2,Books,13,169.7,0.02,45,21845.0,3,1,2023-02-24
975,38,41,Toys,3,470.26,0.17,68,126050.0,1,0,2023-12-26
976,115,48,Books,15,174.8,0.19,64,18667.0,4,0,2023-05-07
977,15,13,Clothing,16,494.12,0.15,28,87062.0,0,0,2023-06-29
978,192,9,Books,13,245.19,0.25,34,50423.0,2,0,2023-08-20
979,119,36,Food,17,93.69,0.26,58,28431.0,0,0,2023-04-03
980,28,22,Toys,3,446.11,0.18,52,63939.0,4,0,2023-01-08
981,39,42,Food,11,232.88,0.0,20,46209.0,0,0,2023-09-04
982,185,26,Food,19,356.29,0.21,24,34847.0,2,0,2023-11-27
983,17,12,Clothing,11,491.94,0.13,28,24570.0,0,1,2023-07-15
984,86,17,Electronics,16,29.84,0.17,63,23559.0,2,0,2023-06-12
985,126,14,Food,3,52.86,0.19,25,36118.0,0,0,2023-02-09
986,44,14,Books,6,361.63,0.11,47,40397.0,0,0,2023-09-11
987,25,34,Electronics,14,144.5,0.28,64,26762.0,2,0,2023-03-26
988,145,20,Books,18,96.23,0.04,45,49973.0,0,0,2023-09-29
989,13,11,Books,17,24.48,0.2,47,28737.0,1,0,2023-03-19
990,25,16,Electronics,4,15.81,0.0,59,58695.0,3,0,2023-08-01
991,68,31,Electronics,15,388.37,0.28,34,90734.0,1,0,2023-10-31
992,138,6,Books,11,71.54,0.03,25,56652.0,3,0,2023-09-12
993,67,19,Clothing,3,236.52,0.03,46,46774.0,1,0,2023-04-01
994,109,37,Toys,3,304.92,0.1,57,37517.0,3,0,2023-07-12
995,146,4,Toys,16,217.03,0.11,23,101018.0,0,1,2023-09-10
996,111,47,Clothing,5,18.42,0.06,30,44500.0,2,0,2023-10-05
997,111,4,Electronics,10,392.83,0.18,40,170265.0,2,0,2023-05-23
998,34,20,Books,19,10.2,0.13,49,27132.0,4,0,2023-09-01
999,111,10,Toys,4,382.14,0.01,37,56667.0,3,0,2023-07-31
1000,8,24,Books,19,447.19,0.1,54,99346.0,4,0,2023-07-14
1001,168,35,Clothing,11,219.26,0.24,22,34715.0,4,0,2023-09-27
1002,113,26,Books,2,270.09,0.21,31,43562.0,3,0,2023-11-25
1003,83,37,Clothing,10,241.11,0.22,46,67042.0,2,0,2023-01-19
1004,42,38,Electronics,11,197.66,0.21,49,59513.0,3,0,2023-02-09
1005,169,21,Clothing,16,444.28,0.09,40,64851.0,0,0,2023-04-08
1006,101,40,Clothing,19,447.5,0.03,57,87564.0,4,1,2023-01-04
1007,6,39,Toys,11,171.23,0.08,40,41218.0,4,0,2023-02-02
1008,180,21,Books,14,309.46,0.25,57,100560.0,3,0,2023-10-26
1009,26,10,Toys,2,463.82,0.29,59,20744.0,4,0,2023-06-14
1010,64,38,Food,5,481.22,0.15,34,84012.0,2,0,2023-01-27
1011,187,46,Clothing,5,256.93,0.0,37,86995.0,4,0,2023-06-22
1012,184,4,Food,19,229.15,0.04,48,33282.0,3,0,2023-12-03
1013,59,45,Toys,12,142.95,0.1,67,23734.0,2,0,2023-04-23
1014,109,20,Books,18,479.64,0.17,57,43648.0,2,0,2023-04-05
1015,198,17,Toys,4,75.69,0.02,40,59988.0,4,1,2023-11-15
1016,121,7,Books,17,292.02,0.28,36,41459.0,3,0,2023-08-21
1017,33,4,Books,10,144.86,0.11,60,63005.0,4,0,2023-05-14
1018,181,29,Electronics,6,143.11,0.27,37,129168.0,0,0,2023-05-04
1019,150,14,Clothing,14,205.46,0.23,56,24776.0,0,0,2023-12-17
1020,21,3,Toys,11,499.4,0.23,57,18452.0,2,0,2023-11-19
1021,198,24,Books,11,32.21,0.18,31,47351.0,4,0,2023-12-19
1022,70,37,Toys,18,291.38,0.19,30,34889.0,0,0,2023-04-26
1023,112,16,Toys,18,45.87,0.19,67,38555.0,1,1,2023-01-13
1024,4,4,Books,11,81.49,0.19,68,92361.0,0,0,2023-11-16
1025,94,24,Food,12,222.58,0.17,39,46152.0,4,0,2023-06-14
1026,75,34,Clothing,5,257.68,0.3,28,48315.0,4,0,2023-07-27
1027,190,30,Clothing,9,133.1,0.22,20,39403.0,0,0,2023-03-26
1028,62,18,Electronics,9,161.65,0.23,22,48079.0,4,1,2023-09-05
1029,94,19,Electronics,10,48.05,0.26,40,56064.0,4,0,2023-02-25
1030,95,31,Electronics,19,155.09,0.06,42,197263.0,1,0,2023-06-21
1031,152,19,Clothing,1,483.45,0.03,28,56378.0,2,0,2023-05-21
1032,55,49,Food,7,472.63,0.14,38,87671.0,4,0,2023-05-12
1033,137,46,Clothing,4,170.76,0.15,64,53809.0,3,0,2023-07-20
1034,131,19,Clothing,1,287.57,0.25,65,17785.0,2,0,2023-10-16
1035,31,22,Clothing,15,455.25,0.13,38,36918.0,2,0,2023-11-05
1036,40,24,Clothing,8,8.06,0.17,42,56357.0,3,0,2023-12-23
1037,36,45,Food,12,406.29,0.16,46,70383.0,0,0,2023-12-11
1038,152,12,Electronics,18,474.44,0.01,46,54454.0,1,0,2023-06-28
1039,6,30,Toys,15,50.21,0.18,58,77666.0,4,0,2023-01-29
1040,66,38,Electronics,17,84.92,0.25,55,23624.0,0,0,2023-11-03
1041,75,31,Electronics,14,480.57,0.05,31,50231.0,3,0,2023-11-02
1042,4,36,Toys,14,271.08,0.18,46,95223.0,1,0,2023-02-05
1043,79,19,Clothing,18,12.03,0.18,65,30158.0,1,0,2023-04-19
1044,134,48,Food,18,132.53,0.05,53,85845.0,1,0,2023-11-12
1045,118,45,Food,16,227.72,0.04,52,83655.0,3,0,2023-05-26
1046,113,36,Electronics,1,347.99,0.29,47,26410.0,0,1,2023-10-03
1047,94,30,Toys,11,367.91,0.12,50,58043.0,4,0,2023-05-26
1048,179,49,Books,15,497.73,0.07,51,53072.0,1,1,2023-06-17
1049,62,33,Clothing,12,147.32,0.05,69,44883.0,1,0,2023-09-14
1050,185,18,Electronics,8,271.42,0.2,39,22847.0,0,0,2023-10-02
1051,194,49,Food,6,269.0,0.18,59,42979.0,1,0,2023-03-28
1052,79,28,Toys,3,205.79,0.19,54,45336.0,1,0,2023-06-03
1053,136,47,Toys,13,88.74,0.03,50,20970.0,3,0,2023-10-12
1054,26,11,Electronics,13,488.84,0.27,50,25525.0,2,0,2023-11-11
1055,179,45,Books,2,427.39,0.12,57,30838.0,0,0,2023-11-15
1056,173,33,Food,5,251.67,0.09,41,29023.0,0,0,2023-04-08
1057,44,17,Electronics,17,303.61,0.14,64,57707.0,0,0,2023-07-30
1058,133,6,Books,6,117.49,0.12,60,77324.0,3,0,2023-02-17
1059,70,4,Toys,2,274.17,0.26,28,41971.0,3,0,2023-11-14
1060,154,20,Clothing,4,349.01,0.28,28,71908.0,4,0,2023-10-01
1061,118,48,Food,11,260.01,0.09,34,78924.0,3,0,2023-07-13
1062,68,47,Food,8,495.19,0.26,32,46974.0,0,0,2023-09-09
1063,19,27,Books,12,307.61,0.23,41,60115.0,4,0,2023-10-10
1064,20,15,Electronics,8,188.63,0.28,35,43841.0,2,0,2023-09-19
1065,113,6,Toys,11,387.22,0.07,51,27962.0,1,0,2023-09-19
1066,140,47,Books,8,89.38,0.17,21,33746.0,1,0,2023-01-31
1067,47,14,Clothing,8,195.34,0.08,45,57704.0,4,1,2023-04-15
1068,1,11,Clothing,17,176.74,0.25,33,46135.0,2,0,2023-12-16
1069,90,39,Clothing,16,218.74,0.0,57,70869.0,1,0,2023-11-08
1070,142,9,Books,14,391.98,0.17,53,19082.0,4,0,2023-06-18
1071,64,26,Toys,11,244.67,0.1,27,21519.0,3,1,2023-08-24
1072,38,16,Food,7,398.04,0.1,55,22831.0,0,0,2023-10-01
1073,37,5,Electronics,16,290.36,0.19,40,53281.0,2,0,2023-12-09
1074,126,10,Food,13,174.32,0.26,65,24611.0,1,0,2023-08-18
1075,139,50,Toys,15,405.94,0.18,62,57530.0,0,0,2023-01-23
1076,100,3,Food,16,122.95,0.26,47,71432.0,4,0,2023-06-13
1077,77,13,Books,9,116.07,0.08,65,104624.0,1,0,2023-10-08
1078,3,43,Clothing,3,254.73,0.16,63,99008.0,0,0,2023-01-07
1079,161,49,Toys,19,134.12,0.14,67,34624.0,3,0,2023-07-29
1080,134,30,Toys,5,9.5,0.0,25,21273.0,2,0,2023-09-10
1081,178,45,Food,10,325.91,0.17,39,35740.0,4,0,2023-05-13
1082,10,6,Books,17,257.99,0.2,50,79891.0,1,0,2023-10-01
1083,5,17,Food,15,225.53,0.18,52,40342.0,3,0,2023-04-16
1084,151,45,Food,8,483.65,0.22,63,48428.0,2,0,2023-08-20
1085,138,19,Toys,15,287.74,0.17,26,37102.0,2,0,2023-02-02
1086,172,42,Food,14,432.4,0.02,27,108077.0,3,1,2023-03-20
1087,130,35,Clothing,7,74.03,0.03,28,29518.0,1,0,2023-02-04
1088,13,46,Food,12,286.76,0.18,21,50685.0,2,1,2023-04-20
1089,168,26,Clothing,17,434.65,0.08,36,85316.0,4,0,2023-11-17
1090,130,5,Toys,17,293.64,0.02,64,123103.0,0,0,2023-03-04
1091,84,29,Books,10,360.42,0.13,56,34634.0,4,0,2023-11-24
1092,65,37,Clothing,19,189.16,0.17,61,79253.0,2,0,2023-10-24
1093,63,20,Books,14,50.76,0.1,63,35734.0,0,0,2023-06-27
1094,101,49,Books,11,231.66,0.22,36,97595.0,3,0,2023-12-30
